1.723520E+5	1.057900E-1	-1.605600E+1
3.680000E+2	1.070030E-1	-1.735800E+1
6.240000E+2	1.004870E-1	-1.623600E+1
8.790000E+2	1.061410E-1	-1.708200E+1
1.129000E+3	1.089630E-1	-1.647000E+1
1.385000E+3	1.079030E-1	-1.677600E+1
1.645000E+3	1.037370E-1	-1.671000E+1
1.894000E+3	1.085820E-1	-1.711800E+1
2.161000E+3	1.064530E-1	-1.674000E+1
2.408000E+3	1.043020E-1	-1.612800E+1
2.658000E+3	1.021580E-1	-1.642200E+1
2.914000E+3	1.090550E-1	-1.641600E+1
3.170000E+3	1.049430E-1	-1.636200E+1
3.433000E+3	1.024710E-1	-1.615200E+1
3.691000E+3	1.071250E-1	-1.738800E+1
3.937000E+3	1.009140E-1	-1.612200E+1
4.183000E+3	1.141670E-1	-1.691400E+1
4.446000E+3	1.068120E-1	-1.729200E+1
4.711000E+3	1.053850E-1	-1.650000E+1
4.964000E+3	1.145330E-1	-1.561200E+1
5.225000E+3	1.068270E-1	-1.633800E+1
5.475000E+3	1.003120E-1	-1.644000E+1
5.729000E+3	1.050500E-1	-1.687800E+1
5.977000E+3	1.074830E-1	-1.705800E+1
6.237000E+3	1.070030E-1	-1.713600E+1
6.500000E+3	1.174170E-1	-1.778400E+1
6.753000E+3	1.044470E-1	-1.696800E+1
7.023000E+3	1.078040E-1	-1.615800E+1
7.279000E+3	1.052630E-1	-1.710000E+1
7.523000E+3	9.919020E-2	-1.690200E+1
7.776000E+3	1.065980E-1	-1.716600E+1
8.030000E+3	1.049050E-1	-1.651200E+1
8.295000E+3	1.050500E-1	-1.695000E+1
8.549000E+3	1.005100E-1	-1.701600E+1
8.802000E+3	1.054010E-1	-1.660200E+1
9.051000E+3	1.087500E-1	-1.674600E+1
9.306000E+3	1.041260E-1	-1.711800E+1
9.559000E+3	1.054840E-1	-1.701000E+1
9.809000E+3	1.034860E-1	-1.671600E+1
1.006700E+4	1.112980E-1	-1.674600E+1
1.031000E+4	1.036150E-1	-1.639200E+1
1.058100E+4	1.039740E-1	-1.709400E+1
1.083700E+4	1.030050E-1	-1.690800E+1
1.108500E+4	1.025240E-1	-1.631400E+1
1.134600E+4	1.026230E-1	-1.705800E+1
1.160000E+4	9.854170E-2	-1.737000E+1
1.185400E+4	9.703870E-2	-1.671000E+1
1.211000E+4	1.006780E-1	-1.699200E+1
1.237600E+4	1.046830E-1	-1.654200E+1
1.262400E+4	1.104820E-1	-1.716000E+1
1.288100E+4	1.044550E-1	-1.663800E+1
1.313700E+4	1.069110E-1	-1.713600E+1
1.338800E+4	1.023030E-1	-1.634400E+1
1.364900E+4	1.044160E-1	-1.690800E+1
1.390800E+4	1.099710E-1	-1.663800E+1
1.416700E+4	1.130150E-1	-1.678200E+1
1.442700E+4	1.203160E-1	-1.720200E+1
1.467300E+4	1.267020E-1	-1.732200E+1
1.492100E+4	1.249470E-1	-1.690800E+1
1.517700E+4	1.179360E-1	-1.632000E+1
1.544200E+4	1.100620E-1	-1.660800E+1
1.568800E+4	9.838910E-2	-1.715400E+1
1.595200E+4	9.430740E-2	-1.621800E+1
1.619500E+4	9.697010E-2	-1.726200E+1
1.645400E+4	1.049430E-1	-1.745400E+1
1.671900E+4	1.130760E-1	-1.711200E+1
1.696900E+4	1.097870E-1	-1.639200E+1
1.723100E+4	1.120150E-1	-1.722600E+1
1.749100E+4	1.039890E-1	-1.660800E+1
1.774200E+4	9.876300E-2	-1.573800E+1
1.800400E+4	1.079640E-1	-1.658400E+1
1.825700E+4	1.059960E-1	-1.729800E+1
1.857200E+4	1.083760E-1	-1.695000E+1
1.883100E+4	1.107870E-1	-1.626000E+1
1.907900E+4	1.075220E-1	-1.678800E+1
1.933100E+4	1.022340E-1	-1.662000E+1
1.959700E+4	9.275100E-2	-1.655400E+1
1.984600E+4	1.089480E-1	-1.590000E+1
2.009800E+4	1.104820E-1	-1.659600E+1
2.035300E+4	1.054540E-1	-1.744800E+1
2.060200E+4	9.931230E-2	-1.623600E+1
2.086600E+4	1.138840E-1	-1.656000E+1
2.110900E+4	1.061860E-1	-1.630800E+1
2.136100E+4	1.009830E-1	-1.719600E+1
2.161900E+4	1.152650E-1	-1.674000E+1
2.186900E+4	1.083460E-1	-1.618800E+1
2.212300E+4	1.038670E-1	-1.723800E+1
2.237600E+4	1.088640E-1	-1.654200E+1
2.263000E+4	9.622240E-2	-1.668000E+1
2.289000E+4	1.066060E-1	-1.735200E+1
2.315300E+4	1.109550E-1	-1.599000E+1
2.340000E+4	1.029740E-1	-1.720800E+1
2.365400E+4	1.077120E-1	-1.764600E+1
2.391900E+4	1.077960E-1	-1.605600E+1
2.418400E+4	9.939620E-2	-1.628400E+1
2.444000E+4	1.039590E-1	-1.625400E+1
2.469200E+4	1.064080E-1	-1.701000E+1
2.495400E+4	9.458970E-2	-1.726200E+1
2.520800E+4	1.144110E-1	-1.754400E+1
2.551900E+4	1.054920E-1	-1.540200E+1
2.582900E+4	1.002960E-1	-1.677000E+1
2.609700E+4	9.520770E-2	-1.651200E+1
2.635100E+4	1.208420E-1	-1.708800E+1
2.661400E+4	1.000910E-1	-1.729200E+1
2.687300E+4	9.711500E-2	-1.733400E+1
2.712000E+4	1.179360E-1	-1.720200E+1
2.737200E+4	9.766440E-2	-1.650600E+1
2.762300E+4	1.067130E-1	-1.757400E+1
2.788100E+4	1.227420E-1	-1.710000E+1
2.812700E+4	1.013490E-1	-1.659000E+1
2.837700E+4	1.128770E-1	-1.668600E+1
